x,y,Phi
0.0,9900.0,0.16743640477050808
100.0,9900.0,0.07211370449664475
200.0,9900.0,0.1281009087722112
300.0,9900.0,0.10026474807314151
400.0,9900.0,0.11265385008976588
500.0,9900.0,0.16471839292791324
600.0,9900.0,0.12285667891205021
700.0,9900.0,0.09760535877679735
800.0,9900.0,0.09180261083296692
900.0,9900.0,0.10481949320476165
1000.0,9900.0,0.06480380261158065
1100.0,9900.0,0.11954297917583852
1200.0,9900.0,0.12260343517729602
1300.0,9900.0,0.1121188268870894
1400.0,9900.0,0.1247639727135272
1500.0,9900.0,0.09311571751269737
1600.0,9900.0,0.08326407788819382
1700.0,9900.0,0.12009747297002384
1800.0,9900.0,0.10787669892358488
1900.0,9900.0,0.08745205513600014
2000.0,9900.0,0.12264400356702623
2100.0,9900.0,0.1286647707217712
2200.0,9900.0,0.07462497407483135
2300.0,9900.0,0.0453113246889749
2400.0,9900.0,0.09994151533263265
2500.0,9900.0,0.02820021374109885
2600.0,9900.0,0.021203463724147095
2700.0,9900.0,0.12317984327992634
2800.0,9900.0,0.07994396950380968
2900.0,9900.0,0.10114375994886723
3000.0,9900.0,0.10159987754195716
3100.0,9900.0,0.11909233469788655
3200.0,9900.0,0.11166383410601176
3300.0,9900.0,0.08206636138327301
3400.0,9900.0,0.07380250394292118
3500.0,9900.0,0.11205352135658378
3600.0,9900.0,0.11971460610302713
3700.0,9900.0,0.0832561102856328
3800.0,9900.0,0.11970859808424872
3900.0,9900.0,0.042619757696313085
4000.0,9900.0,0.09908933375274094
4100.0,9900.0,0.09179178560795753
4200.0,9900.0,0.16861050456256055
4300.0,9900.0,0.09782614601915092
4400.0,9900.0,0.11943034034733942
4500.0,9900.0,0.11839235730748646
4600.0,9900.0,0.09711586316605655
4700.0,9900.0,0.09745817737425631
4800.0,9900.0,0.16656841558168012
4900.0,9900.0,0.124429807551902
5000.0,9900.0,0.11301458899564067
5100.0,9900.0,0.09180641212133946
5200.0,9900.0,0.21304587188726806
5300.0,9900.0,0.16751055064658293
5400.0,9900.0,0.04560289794182678
5500.0,9900.0,0.08890349479915678
5600.0,9900.0,0.1202593721093199
5700.0,9900.0,0.099477992735929
5800.0,9900.0,0.036699390771935486
5900.0,9900.0,0.08188533770849166
6000.0,9900.0,0.12219580358653864
6100.0,9900.0,0.08966441679363246
6200.0,9900.0,0.11802346814563122
6300.0,9900.0,0.13057052617488113
6400.0,9900.0,0.06479154094878506
6500.0,9900.0,0.10449111675003628
6600.0,9900.0,0.11201204406899842
6700.0,9900.0,0.12447888693895821
6800.0,9900.0,0.08038852026477898
6900.0,9900.0,0.10213626539740493
7000.0,9900.0,0.07995548341842737
7100.0,9900.0,0.08948312447461029
7200.0,9900.0,0.0704743960355309
7300.0,9900.0,0.12769198474746646
7400.0,9900.0,0.12214779965009093
7500.0,9900.0,0.07696060437515816
7600.0,9900.0,0.08737690431309132
7700.0,9900.0,0.11835272804606523
7800.0,9900.0,0.1682335186842911
7900.0,9900.0,0.1111738824820104
8000.0,9900.0,0.06057432288952021
8100.0,9900.0,0.06313143751242276
8200.0,9900.0,0.23524777364738902
8300.0,9900.0,0.13056096720485227
8400.0,9900.0,0.08049057720558755
8500.0,9900.0,0.0765539948809469
8600.0,9900.0,0.030861555132080803
8700.0,9900.0,0.12663506792495333
8800.0,9900.0,0.08836701328125662
8900.0,9900.0,0.12182622718371433
9000.0,9900.0,0.10964911305219312
9100.0,9900.0,0.0821623868225947
9200.0,9900.0,0.07729143666748649
9300.0,9900.0,0.11836982017239553
9400.0,9900.0,0.07691484055983827
9500.0,9900.0,0.1138397375500369
9600.0,9900.0,0.1303757486690823
9700.0,9900.0,0.12452428815504457
9800.0,9900.0,0.08905276488663388
9900.0,9900.0,0.08298212444223176
