x,y,Phi
700.0,700.0,0.0919668587126664
1950.0,1950.0,0.09231975172141581
2950.0,2950.0,0.09992657290926847
3950.0,3950.0,0.09259821341987326
4950.0,4950.0,0.10935770198358123
5950.0,5950.0,0.10736145555885926
6950.0,6950.0,0.09808618223279707
7950.0,7950.0,0.11199463907793519
8950.0,8950.0,0.10881104378989803
9700.0,9700.0,0.10816464160318152
700.0,700.0,0.11434248115133654
1950.0,1950.0,0.08585656821150163
2950.0,2950.0,0.09201434663879476
3950.0,3950.0,0.10333481866801085
4950.0,4950.0,0.10617849203529184
5950.0,5950.0,0.09443662418988495
6950.0,6950.0,0.10028938070669494
7950.0,7950.0,0.0990437433163184
8950.0,8950.0,0.09600356581477991
9700.0,9700.0,0.09247349274769455
700.0,700.0,0.10274038724102479
1950.0,1950.0,0.08025863822234992
2950.0,2950.0,0.09875084032876436
3950.0,3950.0,0.09476798644415486
4950.0,4950.0,0.09003939754163834
5950.0,5950.0,0.10393999061924422
6950.0,6950.0,0.10819162637001549
7950.0,7950.0,0.09692707428839731
8950.0,8950.0,0.11564882762293957
9700.0,9700.0,0.09110607400451405
700.0,700.0,0.09320513684446304
1950.0,1950.0,0.1091033745649261
2950.0,2950.0,0.08937989121661699
3950.0,3950.0,0.10560004175849177
4950.0,4950.0,0.09016148775999029
5950.0,5950.0,0.11128255862212595
6950.0,6950.0,0.10295022057782913
7950.0,7950.0,0.09614688574944477
8950.0,8950.0,0.09948589122708038
9700.0,9700.0,0.10640024748202588
700.0,700.0,0.09579190006619089
1950.0,1950.0,0.095863476658246
2950.0,2950.0,0.10317837818218015
3950.0,3950.0,0.10760496725430206
4950.0,4950.0,0.10541225624731096
5950.0,5950.0,0.10475649910928957
6950.0,6950.0,0.10441274853037415
7950.0,7950.0,0.09394535194976932
8950.0,8950.0,0.08001708649296453
9700.0,9700.0,0.09844690031595744
700.0,700.0,0.09793967314206042
1950.0,1950.0,0.10495817632917165
2950.0,2950.0,0.0951690416135751
3950.0,3950.0,0.10538388169571768
4950.0,4950.0,0.08567756802808443
5950.0,5950.0,0.10025188706115194
6950.0,6950.0,0.10539330674112994
7950.0,7950.0,0.09982264425513039
8950.0,8950.0,0.1031489374969013
9700.0,9700.0,0.1056300203601682
700.0,700.0,0.09006765099292538
1950.0,1950.0,0.10356938686630204
2950.0,2950.0,0.09927568079049527
3950.0,3950.0,0.0832898398162582
4950.0,4950.0,0.09220011189536309
5950.0,5950.0,0.09608932558116341
6950.0,6950.0,0.09919420830497623
7950.0,7950.0,0.09707274456533245
8950.0,8950.0,0.11335087485832294
9700.0,9700.0,0.1010457966270261
700.0,700.0,0.09896633771283504
1950.0,1950.0,0.0823421069123308
2950.0,2950.0,0.1035654139657372
3950.0,3950.0,0.10948449734138208
4950.0,4950.0,0.10258733056387871
5950.0,5950.0,0.106857682817713
6950.0,6950.0,0.10810677742685242
7950.0,7950.0,0.09817265513727447
8950.0,8950.0,0.11342351888577472
9700.0,9700.0,0.09783876703270636
700.0,700.0,0.0946658156163052
1950.0,1950.0,0.07980950926083903
2950.0,2950.0,0.10871299962467647
3950.0,3950.0,0.10819031991626327
4950.0,4950.0,0.11364426598557956
5950.0,5950.0,0.11122238397456069
6950.0,6950.0,0.10028999713364707
7950.0,7950.0,0.0943660415934365
8950.0,8950.0,0.10682208492922113
9700.0,9700.0,0.11478263849602528
700.0,700.0,0.09859836280049296
1950.0,1950.0,0.10543786548945144
2950.0,2950.0,0.08567941491384806
3950.0,3950.0,0.09688150720714014
4950.0,4950.0,0.11910875679529025
5950.0,5950.0,0.10304795773247902
6950.0,6950.0,0.10371835185552712
7950.0,7950.0,0.09240722019799227
8950.0,8950.0,0.09273917704932855
9700.0,9700.0,0.10375826784414592
